gene_id,start,end,gene_length
ENSG00000279704,132351855,132352322,468
ENSG00000279023,132360734,132361198,465
ENSG00000280150,132362810,132363348,539
ENSG00000257737,103654780,103657995,3216
ENSG00000257766,103668575,103669406,832
ENSG00000257681,103746315,103768858,22544
ENSG00000111696,103770453,103841234,70782
ENSG00000257754,103819610,103822085,2476
ENSG00000214198,103843756,103915867,72112
ENSG00000204954,103940763,103965708,24946
ENSG00000111727,104064531,104106524,41994
ENSG00000280196,129839928,129840522,595
ENSG00000279952,127462507,127463197,691
ENSG00000287112,127484243,127486675,2433
ENSG00000199584,127619336,127619447,112
ENSG00000278635,9415641,9416718,1078
ENSG00000293563,13979928,13980895,968
ENSG00000227760,14192002,14192284,283
ENSG00000139719,122229564,122266502,36939
ENSG00000258283,48995150,48996334,1185
ENSG00000258232,49265156,49273306,8151
ENSG00000167552,49184686,49189324,4639
ENSG00000293147,98453835,98457145,3311
ENSG00000120868,98645149,98735433,90285
ENSG00000120802,98515561,98550351,34791
ENSG00000250133,53993810,53996785,2976
ENSG00000248576,54163139,54168595,5457
ENSG00000289154,54278612,54279698,1087
ENSG00000161642,54369133,54391298,22166
ENSG00000161638,54395261,54419266,24006
ENSG00000170627,54455950,54473602,17653
ENSG00000123338,54497752,54548243,50492
ENSG00000293392,54608187,54610462,2276
ENSG00000139174,42456757,42590355,133599
ENSG00000257225,42459366,42466128,6763
ENSG00000257510,42615221,42646547,31327
ENSG00000257687,42627008,42627137,130
ENSG00000257405,42636815,42637111,297
ENSG00000240759,42678873,42679124,252
ENSG00000271272,42929848,42930579,732
ENSG00000278255,2217462,2217920,459
ENSG00000256025,2219485,2223479,3995
ENSG00000285555,2332861,2335702,2842
ENSG00000256769,2603350,2607440,4091
ENSG00000059804,7919230,8019007,99778
ENSG00000257022,21827210,21887957,60748
ENSG00000111726,22046218,22065674,19457
ENSG00000111728,22063773,22437041,373269
ENSG00000274624,22104491,22105320,830
ENSG00000283582,22116629,22134851,18223
ENSG00000212172,22195469,22195629,161
ENSG00000256714,22395088,22398075,2988
ENSG00000111731,22448583,22544546,95964
ENSG00000256973,22460519,22463914,3396
ENSG00000256371,22573425,22575105,1681
ENSG00000256774,22596228,22596551,324
ENSG00000139163,22625075,22690665,65591
ENSG00000241451,22722229,22722469,241
ENSG00000256353,23108458,23108493,36
ENSG00000115934,23181334,23251499,70166
ENSG00000256473,23637973,23638487,515
ENSG00000257824,54543111,54544105,995
ENSG00000123360,54549601,54579239,29639
ENSG00000135447,54575387,54588659,13273
ENSG00000257780,54608273,54610405,2133
ENSG00000135413,54630811,54634895,4085
ENSG00000161634,54644589,54648493,3905
ENSG00000257634,54682973,54687434,4462
ENSG00000270858,54802746,54803589,844
ENSG00000172551,54830518,54896008,65491
ENSG00000135426,54948015,54984762,36748
ENSG00000293450,55113077,55118632,5556
ENSG00000227423,55193882,55194786,905
ENSG00000179919,55221025,55221975,951
ENSG00000290813,55376742,55378797,2056
ENSG00000290814,55385837,55392964,7128
ENSG00000205328,55400529,55401467,939
ENSG00000258554,55966838,55967474,637
ENSG00000257553,56104614,56113905,9292
ENSG00000257809,56150796,56158220,7425
ENSG00000258260,56267793,56270104,2312
ENSG00000257740,56308868,56309449,582
ENSG00000175215,57819927,57846729,26803
ENSG00000257953,57837092,57842745,5654
ENSG00000166896,57906039,57959148,53110
ENSG00000257159,57967058,57968399,1342
ENSG00000222210,57977965,57978277,313
ENSG00000257668,57983795,57984761,967
ENSG00000279411,58103907,58105935,2029
ENSG00000139263,58872149,58920504,48356
ENSG00000244390,59020169,59020894,726
ENSG00000257288,59052980,59054184,1205
ENSG00000255886,64038562,64097618,59057
ENSG00000255629,64146388,64147857,1470
ENSG00000238302,89282223,89282285,63
ENSG00000257820,89319364,89319649,286
ENSG00000139318,89347235,89352501,5267
ENSG00000274021,89351015,89353271,2257
ENSG00000207387,70906917,70907018,102
ENSG00000257265,71007773,71032083,24311
ENSG00000258123,73159190,73208317,49128
ENSG00000257682,73203815,73206835,3021
ENSG00000257165,78422867,78540779,117913
ENSG00000127720,82358528,82479239,120712
ENSG00000257875,82468456,82468948,493
ENSG00000257837,82481118,82506188,25071
ENSG00000257431,82512677,82515817,3141
ENSG00000179104,82686880,83134870,447991
ENSG00000252220,83021890,83021992,103
ENSG00000213270,83151331,83152190,860
ENSG00000258338,83171590,83172740,1151
ENSG00000257124,83661009,83661719,711
ENSG00000221148,84183324,84183448,125
ENSG00000199245,88430442,88430550,109
ENSG00000049130,88492793,88580851,88059
ENSG00000252850,88581639,88581796,158
ENSG00000111716,21635342,21757857,122516
ENSG00000256615,21662313,21773899,111587
ENSG00000256849,19941521,19943018,1498
ENSG00000172572,20368537,20688583,320047
ENSG00000131982,20449655,20450083,429
ENSG00000256663,20551590,20553012,1423
ENSG00000139155,20695332,20753386,58055
ENSG00000111700,20810702,20916911,106210
ENSG00000257046,20815674,21090245,274572
ENSG00000256157,20845065,20845260,196
ENSG00000205754,20962768,21090106,127339
ENSG00000257062,21047179,21176895,129717
ENSG00000290524,21054569,21092745,38177
ENSG00000221479,97491909,97491978,70
ENSG00000273942,97492462,97492597,136
ENSG00000274230,97493178,97493286,109
ENSG00000275231,97493897,97494003,107
ENSG00000273570,97495932,97496057,126
ENSG00000290003,106349054,106349336,283
ENSG00000013503,106357748,106510198,152451
ENSG00000111783,106583004,106762803,179800
ENSG00000286107,14805108,14808177,3070
ENSG00000111339,14825569,14843526,17958
ENSG00000241423,58244378,58244865,488
ENSG00000258133,58394596,58395138,543
ENSG00000274227,112018804,112019430,627
ENSG00000258323,112063909,112065755,1847
ENSG00000256011,12962300,12963539,1240
ENSG00000279505,67753701,67753817,117
ENSG00000139146,31280584,31327058,46475
ENSG00000177340,31324316,31325829,1514
ENSG00000111445,118013588,118033130,19543
ENSG00000277873,118024817,118025518,702
ENSG00000176871,118032687,118062430,29744
ENSG00000276292,118037869,118038081,213
ENSG00000176834,118063593,118136026,72434
ENSG00000089220,118136124,118145584,9461
ENSG00000240342,118246084,118246962,879
ENSG00000222950,25779287,25779569,283
ENSG00000255725,25803298,25804526,1229
ENSG00000283603,25874020,25874079,60
ENSG00000123096,26121991,26299290,177300
ENSG00000256894,26125155,26126617,1463
ENSG00000255750,26211152,26319720,108569
ENSG00000256234,26211164,26335856,124693
ENSG00000278095,26273329,26273900,572
ENSG00000288532,26315715,26317813,2099
ENSG00000255858,26301098,26304645,3548
ENSG00000255968,26318953,26421462,102510
ENSG00000123104,26335352,26833194,497843
ENSG00000256185,26335864,26336950,1087
ENSG00000212549,26373598,26373733,136
ENSG00000234428,26623369,26649479,26111
ENSG00000256640,26800843,26801302,460
ENSG00000064102,26905181,26938326,33146
ENSG00000201788,44880868,44880969,102
ENSG00000185610,45014672,45051099,36428
ENSG00000257331,45063473,45065351,1879
ENSG00000257572,45071769,45072843,1075
ENSG00000199556,45117771,45117888,118
ENSG00000257657,45378301,45610620,232320
ENSG00000273015,45718046,45727860,9815
ENSG00000293679,53953598,53956638,3041
ENSG00000293680,53953598,53966317,12720
ENSG00000293681,53962308,53985549,23242
ENSG00000111371,46183063,46270017,86955
ENSG00000274591,46239106,46239473,368
ENSG00000134294,46358188,46372773,14586
ENSG00000275481,46388856,46392126,3271
ENSG00000278896,46404644,46407166,2523
ENSG00000272963,46592573,46593305,733
ENSG00000271642,46682071,46682713,643
ENSG00000139209,46764761,46832408,67648
ENSG00000139211,47075707,47079959,4253
ENSG00000268069,47784923,47786002,1080
ENSG00000276691,47788426,47788971,546
ENSG00000005175,47661249,47706030,44782
ENSG00000276390,47699401,47699917,517
ENSG00000111405,47709734,47725567,15834
ENSG00000280054,47728151,47730598,2448
ENSG00000079337,47734363,47771040,36678
ENSG00000211584,47753916,47782751,28836
ENSG00000277173,47768529,47769648,1120
ENSG00000293172,48054813,48055591,779
ENSG00000274124,48152817,48153128,312
ENSG00000269514,48198357,48264126,65770
ENSG00000293682,48212780,48413684,200905
ENSG00000258121,48483287,48500961,17675
ENSG00000293236,48507354,48529897,22544
ENSG00000257735,48307724,48443232,135509
ENSG00000224709,48627879,48628836,958
ENSG00000139620,48653211,48682238,29028
ENSG00000221491,48654382,48654518,137
ENSG00000281842,48654444,48654530,87
ENSG00000206612,48656648,48656782,135
ENSG00000207313,48667457,48667593,137
ENSG00000129315,48688458,48716998,28541
ENSG00000270175,53500151,53501575,1425
ENSG00000257550,53513891,53517608,3718
ENSG00000285692,53531752,53621218,89467
ENSG00000110917,120687149,120704282,17134
ENSG00000256364,120697124,120699541,2418
ENSG00000175970,120710458,120723640,13183
ENSG00000256569,120721507,120723639,2133
ENSG00000258846,96900697,96902698,2002
ENSG00000139350,96907224,96953780,46557
ENSG00000202368,96979528,96979629,102
ENSG00000279190,97150081,97154627,4547
ENSG00000255733,67989446,68234686,245241
ENSG00000012822,53708517,53727745,19229
ENSG00000253053,53816185,53816479,295
ENSG00000139112,10212458,10223128,10671
ENSG00000255958,10214161,10214761,601
ENSG00000134539,10226058,10329608,103551
ENSG00000256155,10358464,10361045,2582
ENSG00000213809,10372353,10391874,19522
ENSG00000255819,10372353,10410146,37794
ENSG00000183542,10403059,10409757,6699
ENSG00000205810,10412315,10420595,8281
ENSG00000255641,10412312,10436001,23690
ENSG00000135114,121017763,121039246,21484
ENSG00000290531,30978308,31006010,27703
ENSG00000245614,31019434,31073847,54414
ENSG00000257925,47237734,47279021,41288
ENSG00000258352,47135498,47135901,404
ENSG00000257924,47352376,47389726,37351
ENSG00000257906,47377638,47420192,42555
ENSG00000258369,47463087,47463621,535
ENSG00000257807,47484689,47485722,1034
ENSG00000257905,47593208,47593440,233
ENSG00000255772,67928998,68021308,92311
ENSG00000293429,57619536,57626151,6616
ENSG00000257342,57694132,57721510,27379
ENSG00000255737,57726271,57728356,2086
ENSG00000111012,57762334,57768986,6653
ENSG00000205809,10426854,10442300,15447
ENSG00000134545,10442264,10454685,12422
ENSG00000180574,10505602,10523135,17534
ENSG00000257016,10551266,10551535,270
ENSG00000256667,10589386,10598209,8824
ENSG00000111196,10604190,10613609,9420
ENSG00000060140,10618923,10674318,55396
ENSG00000060138,10699089,10723323,24235
ENSG00000235930,10770305,10770605,301
ENSG00000274697,111799834,111799905,72
ENSG00000089022,111842013,111902222,60210
ENSG00000244060,111879338,111880249,912
ENSG00000229186,111899263,111901391,2129
ENSG00000226469,111927018,111929017,2000
ENSG00000198270,111931282,112013866,82585
ENSG00000258373,111992996,111993875,880
ENSG00000257624,112000739,112000985,247
ENSG00000110876,108620413,108633894,13482
ENSG00000200060,108738484,108738604,121
ENSG00000273499,108778144,108778271,128
ENSG00000084112,108778191,108857590,79400
ENSG00000280110,108778912,108779166,255
ENSG00000274598,108833721,108834384,664
ENSG00000207622,108836908,108837006,99
ENSG00000110887,108858932,108901043,42112
ENSG00000201324,108926435,108926541,107
ENSG00000136026,106237881,106304279,66399
ENSG00000258355,106245613,106246956,1344
ENSG00000238609,106282927,106282989,63
ENSG00000166046,106301929,106347538,45610
ENSG00000243164,73648666,73649039,374
ENSG00000252415,73679188,73679296,109
ENSG00000201809,73764279,73764413,135
ENSG00000257587,73906940,73919337,12398
ENSG00000258332,74039024,74049981,10958
ENSG00000258320,74170445,74171830,1386
ENSG00000257113,74274952,74275231,280
ENSG00000257364,74292324,74293096,773
ENSG00000253719,74537835,74545430,7596
ENSG00000257386,74538145,74538633,489
ENSG00000257323,74656561,74656860,300
ENSG00000188646,74663774,74664141,368
ENSG00000257998,74728038,74728851,814
ENSG00000111647,100028455,100142874,114420
ENSG00000238105,100156621,100173159,16539
ENSG00000266610,100158502,100158765,264
ENSG00000257489,100180553,100199762,19210
ENSG00000221476,100189884,100189949,66
ENSG00000075089,100199122,100241865,42744
ENSG00000166153,100203669,100267079,63411
ENSG00000206790,100257688,100257790,103
ENSG00000136021,100267140,100341715,74576
ENSG00000293728,6922530,6927629,5100
ENSG00000258312,98113014,98292483,179470
ENSG00000293771,64396077,64404260,8184
ENSG00000293778,53500026,53500886,861
ENSG00000293780,98280201,98287045,6845
ENSG00000257470,96985191,97212817,227627
ENSG00000293801,118373189,118375357,2169
ENSG00000293802,91180252,91188845,8594
ENSG00000293805,101229280,101235888,6609
ENSG00000257230,59484600,59569661,85062
ENSG00000286434,97155234,97160569,5336
ENSG00000270482,118375291,118376286,996
ENSG00000293836,124582004,124593691,11688
ENSG00000293838,67766842,67772804,5963
ENSG00000293845,97021599,97025310,3712
ENSG00000293854,25695376,25704321,8946
ENSG00000255916,132329800,132332434,2635
ENSG00000288523,127726339,127732382,6044
ENSG00000293898,109773538,109779940,6403
ENSG00000293904,116575206,116592497,17292
ENSG00000293917,109775952,109779523,3572
ENSG00000283422,96160692,96172126,11435
ENSG00000293933,53001171,53004328,3158
ENSG00000293975,39828532,39830539,2008
ENSG00000294013,130712691,130715611,2921
ENSG00000294027,120701809,120710478,8670
ENSG00000294046,19687363,19689459,2097
ENSG00000291250,31111647,31123243,11597
ENSG00000276972,115302846,115354797,51952
ENSG00000294110,31117152,31124627,7476
ENSG00000288941,83456715,83472661,15947
ENSG00000256750,118758217,118761739,3523
ENSG00000294230,77010655,77045608,34954
ENSG00000290204,3439854,3461445,21592
ENSG00000294244,120402501,120404710,2210
ENSG00000257595,111369053,111403683,34631
ENSG00000256576,132186735,132189748,3014
ENSG00000294281,111402642,111404559,1918
ENSG00000256312,132174940,132196556,21617
ENSG00000294289,5506115,5507810,1696
ENSG00000257732,104262309,104280855,18547
ENSG00000294335,90210339,90268411,58073
ENSG00000286021,90576181,90889917,313737
ENSG00000294348,104215395,104216737,1343
ENSG00000294350,91381569,91382297,729
ENSG00000294351,90177423,90234637,57215
ENSG00000288102,90617759,90824061,206303
ENSG00000257787,90807397,90810689,3293
ENSG00000294409,90824623,90825898,1276
ENSG00000258168,70468080,70543040,74961
ENSG00000289173,68609860,68610768,909
ENSG00000294458,40072377,40085255,12879
ENSG00000294470,128790978,128792654,1677
ENSG00000294479,9319466,9319980,515
ENSG00000294498,132762145,132771435,9291
ENSG00000257596,54262597,54279063,16467
ENSG00000258167,40305976,40443911,137936
ENSG00000255946,120729949,120761694,31746
ENSG00000294563,57846164,57891556,45393
ENSG00000294574,109310302,109317949,7648
ENSG00000294578,115138367,115143332,4966
ENSG00000245651,57869832,57896482,26651
ENSG00000256560,109354073,109360014,5942
ENSG00000294609,124885431,124900411,14981
ENSG00000273805,57893944,57896846,2903
ENSG00000257870,55009565,55014247,4683
ENSG00000288043,7954216,7994074,39859
ENSG00000294666,68559423,68561223,1801
ENSG00000294670,132430579,132431434,856
ENSG00000294684,4173016,4204045,31030
ENSG00000294692,8018748,8027755,9008
ENSG00000294711,7963614,7970751,7138
ENSG00000294719,52140978,52147350,6373
ENSG00000294731,8026326,8027169,844
ENSG00000294739,110807802,110825981,18180
ENSG00000294741,52144007,52146950,2944
ENSG00000294753,7960929,7961337,409
ENSG00000294871,118650787,118651885,1099
ENSG00000256288,10332860,10338294,5435
ENSG00000256658,12720890,12725661,4772
ENSG00000294918,118871449,118920289,48841
ENSG00000294938,6133574,6134188,615
ENSG00000258099,111598856,111650079,51224
ENSG00000294955,73353355,73363372,10018
ENSG00000258254,114621508,114622924,1417
ENSG00000285870,30695951,30704228,8278
ENSG00000289105,4204099,4213793,9695
ENSG00000294987,129487323,129532345,45023
ENSG00000294992,4209283,4211663,2381
ENSG00000295022,6295447,6296549,1103
ENSG00000295034,125228897,125255982,27086
ENSG00000295038,131388998,131395264,6267
ENSG00000295067,72924738,72986403,61666
ENSG00000295078,57235254,57300337,65084
ENSG00000295081,72896096,72957422,61327
ENSG00000295097,67429149,67431798,2650
ENSG00000258001,57431116,57434098,2983
ENSG00000276727,57229494,57230198,705
ENSG00000295116,130879179,130883097,3919
ENSG00000289832,1646308,1671056,24749
ENSG00000258346,116368764,116389471,20708
ENSG00000295182,1595074,1595299,226
